id,gravedad,descripcion,tipo_incidencia,fecha_reporte,fecha_cierre
8899,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-02T04:10:06Z,2026-09-03T14:10:06Z
8902,Moderada,"Filtracion mayor en Espigón C, riesgo de corto en instalaciones",Inundacion,2026-09-05T06:02:55Z,2026-09-05T12:02:55Z
8909,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-24T22:21:49Z,2026-08-27T10:21:49Z
8897,Leve,Radar reporta ecos fantasma tras 43 min de operacion,Falla_Radar,2026-08-24T20:24:54Z,2026-08-25T19:24:54Z
8904,Alta,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-24T00:07:16Z,2026-08-26T09:07:16Z
8910,Moderada,Aerolinea reporta suministro insuficiente en surtidor 10,Falta_Combustible,2026-09-07T14:34:26Z,
8911,Alta,Cola de espera en TWY A1 superior a 23 min,Saturacion_Vial,2026-09-08T00:18:02Z,2026-09-10T17:18:02Z
8913,Leve,Cola de espera en TWY C3 superior a 78 min,Saturacion_Vial,2026-08-29T14:20:26Z,2026-08-30T05:20:26Z
8914,Leve,Anomalia detectada durante inspeccion rutinaria,Otro,2026-09-17T03:57:49Z,2026-09-19T13:57:49Z
8915,Alta,Congestion en calle de rodaje E1,Saturacion_Vial,2026-09-10T13:46:46Z,2026-09-12T02:46:46Z
8908,Leve,Aerolinea reporta suministro insuficiente en surtidor 2,Falta_Combustible,2026-08-13T23:40:09Z,
8912,Critica,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-13T07:09:35Z,2026-09-14T06:09:35Z
8916,Critica,Radar reporta ecos fantasma tras 95 min de operacion,Falla_Radar,2026-09-13T08:53:43Z,2026-09-14T13:53:43Z
8906,Moderada,Acumulacion de agua en Espigón C tras lluvias intensas,Inundacion,2026-09-09T05:54:47Z,2026-09-10T05:54:47Z
8901,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-16T20:13:38Z,2026-08-18T11:13:38Z
8907,Moderada,Falla del sistema de barrido primario (Banda C),Falla_Radar,2026-08-09T08:03:01Z,2026-08-11T15:03:01Z
8917,Leve,Radar reporta ecos fantasma tras 100 min de operacion,Falla_Radar,2026-08-31T07:45:24Z,2026-09-01T05:45:24Z
8920,Leve,Radar reporta ecos fantasma tras 50 min de operacion,Falla_Radar,2026-08-23T00:27:15Z,2026-08-23T09:27:15Z
8926,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-20T07:46:45Z,
8919,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-06T07:46:38Z,
8903,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-12T00:01:07Z,
8905,Alta,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-15T02:39:14Z,
8923,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-13T20:48:43Z,2026-08-15T23:48:43Z
8924,Leve,Congestion en calle de rodaje E1,Saturacion_Vial,2026-08-25T08:21:33Z,
8927,Moderada,Aerolinea reporta suministro insuficiente en surtidor 9,Falta_Combustible,2026-09-26T18:37:20Z,2026-09-29T07:37:20Z
8918,Alta,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-28T10:59:05Z,
8922,Moderada,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-29T04:32:29Z,2026-10-02T00:32:29Z
8921,Moderada,Acumulacion de agua en Espigón B tras lluvias intensas,Inundacion,2026-08-22T06:19:36Z,
8928,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-09T15:41:54Z,
8932,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-18T01:44:39Z,2026-08-20T08:44:39Z
8933,Critica,Falla del sistema de barrido primario (Banda S),Falla_Radar,2026-08-19T03:53:39Z,2026-08-20T03:53:39Z
8931,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-08T19:50:14Z,2026-08-09T20:50:14Z
8934,Leve,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-09-24T00:01:38Z,2026-09-24T23:01:38Z
8929,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-12T20:22:35Z,2026-09-14T14:22:35Z
8935,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-23T12:34:20Z,2026-09-26T10:34:20Z
8943,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-29T18:06:42Z,2026-09-01T15:06:42Z
8944,Leve,Congestion en calle de rodaje B2,Saturacion_Vial,2026-08-01T20:00:01Z,
8942,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-19T20:48:47Z,2026-09-21T12:48:47Z
8938,Moderada,Cola de espera en TWY A1 superior a 82 min,Saturacion_Vial,2026-08-14T14:39:50Z,2026-08-16T00:39:50Z
8930,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-21T12:07:19Z,2026-08-24T02:07:19Z
8945,Leve,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-25T09:02:45Z,2026-09-25T13:02:45Z
8925,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-25T11:10:14Z,
8948,Leve,Radar reporta ecos fantasma tras 118 min de operacion,Falla_Radar,2026-08-23T00:32:48Z,
8946,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-24T05:09:24Z,2026-09-26T05:09:24Z
8950,Leve,Perdida intermitente de retorno en Banda X,Falla_Radar,2026-08-04T20:09:31Z,2026-08-06T18:09:31Z
8951,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-01T04:26:03Z,2026-08-01T14:26:03Z
8949,Leve,Radar reporta ecos fantasma tras 42 min de operacion,Falla_Radar,2026-09-22T18:05:06Z,2026-09-24T15:05:06Z
8957,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-28T13:14:56Z,2026-08-30T22:14:56Z
8958,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-04T13:30:22Z,2026-08-07T06:30:22Z
8952,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-27T13:20:48Z,
8936,Alta,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-17T13:53:26Z,
8953,Moderada,Cola de espera en TWY C3 superior a 70 min,Saturacion_Vial,2026-09-09T11:44:14Z,2026-09-11T18:44:14Z
8939,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-15T15:21:14Z,2026-08-17T15:21:14Z
8947,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-10T04:32:34Z,2026-09-12T09:32:34Z
8941,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-03T17:44:04Z,2026-08-05T11:44:04Z
8955,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-02T08:50:51Z,2026-08-02T21:50:51Z
8937,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-24T06:40:38Z,
8956,Critica,Falla del sistema de barrido primario (Banda C),Falla_Radar,2026-09-05T19:05:29Z,2026-09-07T16:05:29Z
8961,Alta,Falla del sistema de barrido primario (Banda C),Falla_Radar,2026-09-15T20:59:01Z,
8960,Leve,Radar reporta ecos fantasma tras 74 min de operacion,Falla_Radar,2026-09-14T10:47:10Z,
8959,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-06T00:15:55Z,2026-09-06T09:15:55Z
8962,Leve,Radar reporta ecos fantasma tras 85 min de operacion,Falla_Radar,2026-08-27T04:34:47Z,
8965,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-15T23:30:06Z,
8964,Leve,Congestion en calle de rodaje C3,Saturacion_Vial,2026-09-20T14:32:03Z,2026-09-23T02:32:03Z
8966,Moderada,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-09-28T16:06:15Z,
8967,Moderada,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-02T01:43:58Z,2026-08-03T07:43:58Z
8969,Alta,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-29T10:39:04Z,2026-08-29T12:39:04Z
8968,Leve,Cola de espera en TWY A1 superior a 52 min,Saturacion_Vial,2026-08-24T18:05:01Z,
8970,Moderada,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-26T00:50:34Z,2026-09-26T01:50:34Z
8971,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-15T09:58:20Z,2026-08-17T15:58:20Z
8963,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-06T19:02:58Z,2026-08-07T19:02:58Z
8972,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-24T02:20:19Z,2026-08-25T10:20:19Z
8940,Moderada,Perdida intermitente de retorno en Banda C,Falla_Radar,2026-08-13T17:45:39Z,2026-08-14T04:45:39Z
8954,Leve,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-09-21T01:30:14Z,2026-09-23T23:30:14Z
8973,Leve,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-09-25T08:35:13Z,
8974,Alta,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-13T10:45:53Z,2026-08-15T08:45:53Z
8977,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-22T16:33:24Z,2026-08-24T21:33:24Z
8975,Moderada,Falla del sistema de barrido primario (Banda X),Falla_Radar,2026-08-17T13:55:29Z,2026-08-19T04:55:29Z
8986,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-19T09:27:26Z,2026-08-19T22:27:26Z
8980,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-03T11:32:10Z,2026-08-05T10:32:10Z
8987,Leve,Aerolinea reporta suministro insuficiente en surtidor 11,Falta_Combustible,2026-09-06T18:45:48Z,
8978,Moderada,Acumulacion de agua en Espigón C tras lluvias intensas,Inundacion,2026-08-15T04:17:11Z,2026-08-16T18:17:11Z
8988,Alta,Alerta preventiva reportada por sistema BHS,Otro,2026-08-17T23:54:20Z,2026-08-19T06:54:20Z
8989,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-28T03:43:28Z,2026-08-29T11:43:28Z
8991,Leve,Cola de espera en TWY E1 superior a 43 min,Saturacion_Vial,2026-08-03T04:02:40Z,
8990,Alta,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-24T00:51:00Z,2026-08-25T23:51:00Z
8994,Critica,Alerta preventiva reportada por sistema SCADA,Otro,2026-09-29T18:34:22Z,
8992,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-22T08:32:03Z,2026-09-22T15:32:03Z
8995,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-06T03:39:56Z,2026-09-07T15:39:56Z
8993,Alta,Cola de espera en TWY C3 superior a 68 min,Saturacion_Vial,2026-08-04T21:17:52Z,2026-08-06T12:17:52Z
8997,Leve,Acumulacion de agua en zona de rampa tras lluvias intensas,Inundacion,2026-08-18T03:30:36Z,2026-08-20T10:30:36Z
8998,Alta,Acumulacion de agua en Espigón C tras lluvias intensas,Inundacion,2026-08-28T15:26:23Z,
8996,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-05T17:15:23Z,2026-08-07T02:15:23Z
8999,Alta,Perdida intermitente de retorno en Banda C,Falla_Radar,2026-08-03T01:42:56Z,2026-08-03T05:42:56Z
9001,Moderada,Radar reporta ecos fantasma tras 56 min de operacion,Falla_Radar,2026-09-03T20:46:24Z,2026-09-06T19:46:24Z
8976,Moderada,Radar reporta ecos fantasma tras 119 min de operacion,Falla_Radar,2026-09-14T21:09:00Z,2026-09-17T04:09:00Z
9002,Critica,Congestion en calle de rodaje E1,Saturacion_Vial,2026-09-27T04:55:17Z,
8981,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-27T21:08:49Z,2026-09-28T12:08:49Z
8983,Alta,Anomalia detectada durante inspeccion rutinaria,Otro,2026-08-05T04:08:06Z,2026-08-06T19:08:06Z
8982,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-31T13:30:29Z,2026-09-01T05:30:29Z
8979,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-13T06:29:27Z,2026-08-13T21:29:27Z
8985,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-24T06:33:59Z,2026-08-26T15:33:59Z
8984,Leve,Congestion en calle de rodaje C3,Saturacion_Vial,2026-08-04T11:51:31Z,2026-08-05T13:51:31Z
9003,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-06T13:14:14Z,2026-08-08T11:14:14Z
9005,Leve,"Colector obstruido, agua superando 17 cm sobre nivel operativo",Inundacion,2026-09-14T02:54:39Z,2026-09-16T10:54:39Z
9008,Leve,Alerta preventiva reportada por sistema FIDS,Otro,2026-08-08T22:01:21Z,
9011,Leve,Anomalia detectada durante inspeccion rutinaria,Otro,2026-08-28T21:32:34Z,
9009,Moderada,Cola de espera en TWY D4 superior a 17 min,Saturacion_Vial,2026-09-26T10:39:32Z,
9000,Alta,Cola de espera en TWY D4 superior a 16 min,Saturacion_Vial,2026-08-28T00:38:50Z,2026-08-30T17:38:50Z
9012,Moderada,Aerolinea reporta suministro insuficiente en surtidor 8,Falta_Combustible,2026-09-17T19:12:46Z,2026-09-18T12:12:46Z
9010,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-10T22:44:05Z,
9006,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-08T11:31:13Z,2026-09-09T11:31:13Z
9014,Moderada,"Filtracion mayor en hall central, riesgo de corto en instalaciones",Inundacion,2026-08-20T01:46:14Z,2026-08-21T16:46:14Z
9023,Critica,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-14T23:16:42Z,
9024,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-28T11:59:30Z,2026-08-29T15:59:30Z
9025,Alta,"Filtracion mayor en hall central, riesgo de corto en instalaciones",Inundacion,2026-09-24T16:53:30Z,2026-09-26T07:53:30Z
9007,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-18T19:20:30Z,2026-09-19T01:20:30Z
9026,Moderada,Radar reporta ecos fantasma tras 37 min de operacion,Falla_Radar,2026-09-17T16:58:33Z,2026-09-18T18:58:33Z
9028,Moderada,Aerolinea reporta suministro insuficiente en surtidor 10,Falta_Combustible,2026-08-18T03:04:30Z,
9027,Leve,Cola de espera en TWY A1 superior a 117 min,Saturacion_Vial,2026-09-05T20:30:25Z,
9013,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-01T18:38:47Z,2026-08-04T03:38:47Z
9016,Moderada,Perdida intermitente de retorno en Banda C,Falla_Radar,2026-09-25T01:38:30Z,2026-09-27T16:38:30Z
9015,Alta,Aerolinea reporta suministro insuficiente en surtidor 11,Falta_Combustible,2026-08-14T21:23:02Z,2026-08-17T16:23:02Z
9004,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-22T21:32:45Z,2026-08-24T16:32:45Z
9017,Leve,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-16T18:55:06Z,2026-09-19T17:55:06Z
9018,Alta,Cola de espera en TWY B2 superior a 55 min,Saturacion_Vial,2026-08-11T06:08:13Z,2026-08-12T06:08:13Z
9020,Leve,Acumulacion de agua en hall central tras lluvias intensas,Inundacion,2026-08-08T16:23:33Z,2026-08-09T21:23:33Z
9019,Alta,Radar reporta ecos fantasma tras 85 min de operacion,Falla_Radar,2026-08-31T23:18:03Z,2026-09-02T11:18:03Z
9022,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-16T15:19:46Z,2026-08-18T05:19:46Z
9021,Alta,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-09T15:58:04Z,2026-09-10T02:58:04Z
9029,Moderada,Perdida intermitente de retorno en Banda X,Falla_Radar,2026-09-01T20:45:07Z,2026-09-03T03:45:07Z
9031,Leve,Cola de espera en TWY E1 superior a 28 min,Saturacion_Vial,2026-09-06T22:00:51Z,
9030,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-29T08:58:13Z,2026-09-30T13:58:13Z
9032,Leve,Radar reporta ecos fantasma tras 69 min de operacion,Falla_Radar,2026-09-03T09:49:12Z,2026-09-05T07:49:12Z
9034,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-05T05:35:10Z,
9033,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-14T22:50:16Z,2026-08-17T04:50:16Z
9035,Alta,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-01T07:52:59Z,
9038,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-19T10:28:45Z,
9036,Alta,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-10T04:05:02Z,2026-08-12T11:05:02Z
9039,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-23T19:07:04Z,
9041,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-02T23:48:45Z,
9040,Moderada,Falla del sistema de barrido primario (Banda C),Falla_Radar,2026-08-31T02:07:14Z,2026-09-01T00:07:14Z
9037,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-17T23:24:27Z,
9042,Leve,Falla del sistema de barrido primario (Banda X),Falla_Radar,2026-08-14T22:48:06Z,2026-08-17T17:48:06Z
9048,Critica,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-04T17:26:56Z,
9055,Moderada,Anomalia detectada durante inspeccion rutinaria,Otro,2026-08-09T16:24:46Z,
9054,Alta,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-05T10:27:47Z,2026-09-08T01:27:47Z
9056,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-29T03:40:28Z,2026-08-31T02:40:28Z
9057,Leve,Aerolinea reporta suministro insuficiente en surtidor 11,Falta_Combustible,2026-08-23T00:16:34Z,2026-08-26T00:16:34Z
9059,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-14T18:05:17Z,2026-08-15T00:05:17Z
9060,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-29T10:56:25Z,2026-08-30T16:56:25Z
9046,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-01T12:18:04Z,2026-09-02T06:18:04Z
9061,Moderada,Falla del sistema de barrido primario (Banda X),Falla_Radar,2026-08-19T20:48:37Z,2026-08-22T06:48:37Z
9062,Leve,Cola de espera en TWY E1 superior a 27 min,Saturacion_Vial,2026-09-15T21:02:56Z,
9063,Leve,Falla del sistema de barrido primario (Banda S),Falla_Radar,2026-08-03T02:32:27Z,2026-08-05T01:32:27Z
9065,Moderada,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-20T06:19:37Z,2026-09-21T08:19:37Z
9058,Alta,Aerolinea reporta suministro insuficiente en surtidor 5,Falta_Combustible,2026-09-13T01:00:47Z,
9064,Alta,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-26T11:14:14Z,
9045,Leve,Cola de espera en TWY B2 superior a 80 min,Saturacion_Vial,2026-09-27T09:06:11Z,
9066,Leve,Falla del sistema de barrido primario (Banda C),Falla_Radar,2026-08-25T12:13:02Z,2026-08-27T05:13:02Z
9070,Leve,Cola de espera en TWY A1 superior a 74 min,Saturacion_Vial,2026-08-09T11:50:36Z,
9068,Moderada,Falla del sistema de barrido primario (Banda C),Falla_Radar,2026-08-28T00:48:43Z,2026-08-28T23:48:43Z
9071,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-19T11:16:09Z,2026-08-21T00:16:09Z
9067,Alta,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-11T23:05:13Z,
9069,Moderada,"Colector obstruido, agua superando 22 cm sobre nivel operativo",Inundacion,2026-08-16T11:03:24Z,2026-08-16T19:03:24Z
9073,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-19T21:24:40Z,2026-09-22T02:24:40Z
9072,Moderada,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-08-12T09:50:47Z,
9074,Alta,Cola de espera en TWY B2 superior a 42 min,Saturacion_Vial,2026-08-28T17:01:41Z,2026-08-29T10:01:41Z
9047,Leve,Anomalia detectada durante inspeccion rutinaria,Otro,2026-08-22T22:04:30Z,
9052,Leve,Cola de espera en TWY D4 superior a 85 min,Saturacion_Vial,2026-09-12T17:26:05Z,
9043,Alta,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-02T14:57:11Z,
9053,Leve,Radar reporta ecos fantasma tras 60 min de operacion,Falla_Radar,2026-08-10T23:34:03Z,2026-08-12T08:34:03Z
9044,Alta,Congestion en calle de rodaje B2,Saturacion_Vial,2026-08-03T03:31:41Z,2026-08-04T14:31:41Z
9050,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-07T19:53:21Z,
9075,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-17T01:57:39Z,2026-09-19T05:57:39Z
9077,Moderada,Congestion en calle de rodaje E1,Saturacion_Vial,2026-08-14T22:42:19Z,2026-08-17T01:42:19Z
9076,Alta,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-04T10:55:35Z,
9051,Critica,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-28T10:50:56Z,2026-08-30T20:50:56Z
9049,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-21T12:09:09Z,2026-09-23T19:09:09Z
